"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1913,      -6.939933594,      -4.727802835,      -4.333041964,      -4.206008956,      -1.970369208,      -10.68577836,                         5,      -1.167210939,               5,      -2.441902566,       1064568.017,     0.01199039915,     0.05377580068,      0.1020323687,      0.1293287401,     0.08868775332,    -0.08516060909,     0.01325305586,      0.1020323687,     0.05347862116,       4.484904965,   0.0001247099399
          0,           0,        1914,      -6.942148973,       -4.72980874,       -4.33623073,      -4.209221724,      -1.973069299,      -10.68860858,                         5,      -1.171697237,               5,       -2.44243104,       1064568.017,     0.01199039885,     0.05377576615,      0.1020323648,      0.1293286936,     0.08868775305,    -0.08516061143,     0.01325305475,      0.1020323648,     0.05347858664,       4.484902198,   0.0001247097205
          0,           0,        1915,      -6.944347354,      -4.731770852,      -4.339372656,      -4.212398433,      -1.975746902,      -10.69118296,                         5,      -1.172229176,               5,      -2.444174609,       1064568.017,     0.01199039855,     0.05377573174,      0.1020323609,      0.1293286474,     0.08868775287,     -0.0851606138,     0.01325305364,      0.1020323609,     0.05347855225,       4.484899439,   0.0001247095032
          0,           0,        1916,       -6.94653385,      -4.733702001,      -4.342522138,      -4.215566258,      -1.978464815,      -10.69290649,                         5,      -1.167043845,               5,      -2.445586898,       1064568.017,     0.01199039825,     0.05377569747,      0.1020323571,      0.1293286015,     0.08868775292,    -0.08516061641,     0.01325305253,      0.1020323571,     0.05347851799,       4.484896693,   0.0001247092879
          0,           0,        1917,      -6.948726981,      -4.735617736,      -4.345743048,      -4.218771659,      -1.981219823,      -10.69481833,                         5,      -1.164469436,               5,      -2.446162827,       1064568.017,     0.01199039794,     0.05377566356,      0.1020323532,       0.129328556,      0.0886877529,    -0.08516061905,     0.01325305143,      0.1020323532,     0.05347848411,       4.484893981,   0.0001247090746
          0,           0,        1918,       -6.95093347,        -4.7375081,      -4.348976663,      -4.221996074,      -1.983925272,      -10.69743445,                         5,      -1.166412934,               5,      -2.445983432,       1064568.017,     0.01199039763,     0.05377563007,      0.1020323493,       0.129328511,     0.08868775261,    -0.08516062155,     0.01325305033,      0.1020323493,     0.05347845063,       4.484891305,   0.0001247088632
          0,           0,        1919,      -6.953141558,      -4.739366739,      -4.352156981,      -4.225199566,      -1.986583678,      -10.70000376,                         5,       -1.16791175,               5,      -2.446856134,       1064568.017,     0.01199039732,     0.05377559681,      0.1020323454,      0.1293284662,     0.08868775224,      -0.085160624,     0.01325304923,      0.1020323454,     0.05347841739,       4.484888648,   0.0001247086538
          0,           0,        1920,      -6.955336816,      -4.741194768,      -4.355307098,      -4.228382949,      -1.989245316,      -10.70204497,                         5,      -1.166062521,               5,      -2.446987479,       1064568.017,       0.011990397,     0.05377556371,      0.1020323413,      0.1293284217,     0.08868775197,    -0.08516062663,     0.01325304814,      0.1020323413,      0.0534783843,       4.484886005,   0.0001247084463
          0,           0,        1921,      -6.957528079,      -4.743010375,      -4.358486618,      -4.231577661,      -1.991978068,      -10.70346333,                         5,      -1.162979301,               5,      -2.446767797,       1064568.017,     0.01199039669,     0.05377553083,      0.1020323371,      0.1293283776,     0.08868775181,    -0.08516062947,     0.01325304705,      0.1020323371,     0.05347835144,       4.484883381,   0.0001247082408
          0,           0,        1922,      -6.959724396,         -4.744812,      -4.361718529,      -4.234802262,      -1.994710926,      -10.70573387,                         5,      -1.165777575,               5,       -2.44557326,       1064568.017,     0.01199039638,     0.05377549836,      0.1020323331,       0.129328334,     0.08868775139,    -0.08516063214,     0.01325304597,      0.1020323331,     0.05347831898,       4.484880788,   0.0001247080371
          0,           0,        1923,      -6.961924776,      -4.746579735,      -4.364911197,      -4.238010461,      -1.997380073,      -10.70848424,                         5,      -1.170698838,               5,      -2.445465512,       1064568.017,     0.01199039609,     0.05377546617,      0.1020323294,      0.1293282907,     0.08868775076,    -0.08516063455,     0.01325304492,      0.1020323294,     0.05347828681,       4.484878213,   0.0001247078353
          0,           0,        1924,      -6.964111906,       -4.74830849,      -4.368045652,      -4.241180319,      -2.000011545,      -10.71111137,                         5,      -1.172881626,               5,      -2.447231808,       1064568.017,      0.0119903958,     0.05377543412,      0.1020323258,      0.1293282476,     0.08868775016,    -0.08516063691,     0.01325304389,      0.1020323258,     0.05347825478,       4.484875646,   0.0001247076353
          0,           0,        1925,      -6.966282835,      -4.750008763,      -4.371168548,      -4.244329118,      -2.002665669,      -10.71303445,                         5,      -1.169031375,               5,      -2.448711765,       1064568.017,     0.01199039552,     0.05377540218,      0.1020323221,      0.1293282048,     0.08868774978,    -0.08516063947,     0.01325304285,      0.1020323221,     0.05347822285,       4.484873088,   0.0001247074373
          0,           0,        1926,      -6.968455245,      -4.751695549,       -4.37434992,       -4.24750467,      -2.005370141,       -10.7146492,                         5,      -1.164763296,               5,      -2.449758257,       1064568.017,     0.01199039522,      0.0537753705,      0.1020323183,      0.1293281625,     0.08868774945,    -0.08516064215,     0.01325304181,      0.1020323183,     0.05347819118,       4.484870556,   0.0001247072411
          0,           0,        1927,      -6.970640855,      -4.753371054,       -4.37757585,      -4.250712648,      -2.008049473,      -10.71706873,                         5,      -1.165865629,               5,      -2.449584198,       1064568.017,     0.01199039493,     0.05377533923,      0.1020323146,      0.1293281205,     0.08868774887,    -0.08516064471,     0.01325304078,      0.1020323146,     0.05347815993,       4.484868059,   0.0001247070467
          0,           0,        1928,      -6.972834258,      -4.755021281,       -4.38075668,      -4.253908005,      -2.010670957,      -10.71962065,                         5,      -1.167883979,               5,      -2.450279214,       1064568.017,     0.01199039463,     0.05377530822,      0.1020323109,      0.1293280789,     0.08868774814,    -0.08516064717,     0.01325303975,      0.1020323109,     0.05347812894,       4.484865585,   0.0001247068541
          0,           0,        1929,      -6.975017256,      -4.756645114,      -4.383894515,      -4.257079079,      -2.013279664,      -10.72183034,                         5,      -1.167276213,               5,      -2.450758221,       1064568.017,     0.01199039433,     0.05377527737,      0.1020323071,      0.1293280374,     0.08868774747,    -0.08516064973,     0.01325303872,      0.1020323071,      0.0534780981,       4.484863124,   0.0001247066633
          0,           0,        1930,      -6.977191419,      -4.758256863,      -4.387040135,       -4.26024876,      -2.015943385,       -10.7232458,                         5,      -1.163522861,               5,       -2.45058748,       1064568.017,     0.01199039403,     0.05377524668,      0.1020323032,      0.1293279963,     0.08868774696,    -0.08516065255,      0.0132530377,      0.1020323032,     0.05347806743,       4.484860678,   0.0001247064743
          0,           0,        1931,      -6.979370137,      -4.759865302,       -4.39024887,      -4.263452002,      -2.018648568,      -10.72513961,                         5,      -1.164568802,               5,      -2.449723271,       1064568.017,     0.01199039373,     0.05377521634,      0.1020322993,      0.1293279556,     0.08868774629,    -0.08516065529,     0.01325303669,      0.1020322993,      0.0534780371,       4.484858259,    0.000124706287
          0,           0,        1932,      -6.981555384,      -4.761452232,      -4.393444257,      -4.266653714,      -2.021292766,      -10.72777097,                         5,      -1.169477378,               5,      -2.449038974,       1064568.017,     0.01199039345,     0.05377518632,      0.1020322956,      0.1293279153,     0.08868774537,    -0.08516065778,      0.0132530357,      0.1020322956,      0.0534780071,       4.484855861,   0.0001247061015
          0,           0,        1933,       -6.98373222,      -4.763005795,      -4.396576901,      -4.269818422,      -2.023887028,      -10.73040191,                         5,      -1.172968055,               5,      -2.450572583,       1064568.017,     0.01199039317,     0.05377515646,      0.1020322922,      0.1293278752,     0.08868774441,    -0.08516066013,     0.01325303472,      0.1020322922,     0.05347797725,       4.484853472,   0.0001247059176
